condition,epoch_index,band,power_type,roi,value
Post,32,low_gamma,relative,right_motor,0.009501985612155772
Post,33,alpha,absolute,left_motor,2.0032615200171797e-11
Post,33,alpha,relative,left_motor,0.5265146609521025
Post,33,beta,absolute,left_motor,2.962929838354261e-12
Post,33,beta,relative,left_motor,0.07787430565993117
Post,33,low_gamma,absolute,left_motor,4.816684519439497e-13
Post,33,low_gamma,relative,left_motor,0.012659630264570641
Post,33,alpha,absolute,right_motor,2.1411762735073605e-11
Post,33,alpha,relative,right_motor,0.4655638986723059
Post,33,beta,absolute,right_motor,5.072381935189136e-12
Post,33,beta,relative,right_motor,0.11029068173977745
Post,33,low_gamma,absolute,right_motor,2.915554945617316e-13
Post,33,low_gamma,relative,right_motor,0.006339399254837924
Post,34,alpha,absolute,left_motor,2.068217020803185e-11
Post,34,alpha,relative,left_motor,0.45944447931565474
Post,34,beta,absolute,left_motor,4.537487747169822e-12
Post,34,beta,relative,left_motor,0.10079811134084984
Post,34,low_gamma,absolute,left_motor,4.570847711320794e-13
Post,34,low_gamma,relative,left_motor,0.010153918692456108
Post,34,alpha,absolute,right_motor,1.51364746801899e-11
Post,34,alpha,relative,right_motor,0.37244533707686506
Post,34,beta,absolute,right_motor,2.453295202400734e-12
Post,34,beta,relative,right_motor,0.06036533459161667
Post,34,low_gamma,absolute,right_motor,3.402622388955192e-13
Post,34,low_gamma,relative,right_motor,0.008372430631144855
Post,35,alpha,absolute,left_motor,6.8628183599013094e-12
Post,35,alpha,relative,left_motor,0.3896261926931996
Post,35,beta,absolute,left_motor,2.0430780808962152e-12
Post,35,beta,relative,left_motor,0.11599268584546489
Post,35,low_gamma,absolute,left_motor,3.3176948180226767e-13
Post,35,low_gamma,relative,left_motor,0.018835713444158856
Post,35,alpha,absolute,right_motor,1.3870673875248141e-11
Post,35,alpha,relative,right_motor,0.5050201416350654
Post,35,beta,absolute,right_motor,2.3281819936417092e-12
Post,35,beta,relative,right_motor,0.08476724424177341
Post,35,low_gamma,absolute,right_motor,3.5185557711222417e-13
Post,35,low_gamma,relative,right_motor,0.012810780138475733
Post,36,alpha,absolute,left_motor,1.5724602423765406e-11
Post,36,alpha,relative,left_motor,0.5817930279365793
Post,36,beta,absolute,left_motor,2.6139365233028884e-12
Post,36,beta,relative,left_motor,0.096712781903343
Post,36,low_gamma,absolute,left_motor,6.175548001031621e-13
Post,36,low_gamma,relative,left_motor,0.022848849680661906
Post,36,alpha,absolute,right_motor,1.557338939794644e-11
Post,36,alpha,relative,right_motor,0.6293579794129831
Post,36,beta,absolute,right_motor,2.426196496219331e-12
Post,36,beta,relative,right_motor,0.09804841357917922
Post,36,low_gamma,absolute,right_motor,5.272878805034768e-13
Post,36,low_gamma,relative,right_motor,0.02130896663294003
Post,37,alpha,absolute,left_motor,2.5806505511911706e-12
Post,37,alpha,relative,left_motor,0.09238223494369119
Post,37,beta,absolute,left_motor,2.30257010220289e-12
Post,37,beta,relative,left_motor,0.08242749955349095
Post,37,low_gamma,absolute,left_motor,9.131940634412659e-13
Post,37,low_gamma,relative,left_motor,0.032690558773668534
Post,37,alpha,absolute,right_motor,2.5205736711331622e-12
Post,37,alpha,relative,right_motor,0.09107915948609964
Post,37,beta,absolute,right_motor,1.6700731806199176e-12
Post,37,beta,relative,right_motor,0.06034692154137923
Post,37,low_gamma,absolute,right_motor,4.0417753133503223e-13
Post,37,low_gamma,relative,right_motor,0.01460467125351348
Post,38,alpha,absolute,left_motor,2.2019405274665314e-11
Post,38,alpha,relative,left_motor,0.5911959475124225
Post,38,beta,absolute,left_motor,3.4037599629127752e-12
Post,38,beta,relative,left_motor,0.09138707750178564
Post,38,low_gamma,absolute,left_motor,5.002812845029186e-13
Post,38,low_gamma,relative,left_motor,0.013431982577419102
Post,38,alpha,absolute,right_motor,2.1728845502623964e-11
Post,38,alpha,relative,right_motor,0.602760789448693
Post,38,beta,absolute,right_motor,3.419009202054965e-12
Post,38,beta,relative,right_motor,0.09484372676468845
Post,38,low_gamma,absolute,right_motor,7.46137102057761e-13
Post,38,low_gamma,relative,right_motor,0.020697933013467534
Post,39,alpha,absolute,left_motor,2.6412474881665535e-11
Post,39,alpha,relative,left_motor,0.675905670601399
Post,39,beta,absolute,left_motor,2.632674776518347e-12
Post,39,beta,relative,left_motor,0.06737118798107163
Post,39,low_gamma,absolute,left_motor,4.4804120856571865e-13
Post,39,low_gamma,relative,left_motor,0.011465551595957715
Post,39,alpha,absolute,right_motor,2.128913051017617e-11
Post,39,alpha,relative,right_motor,0.643532335123255
Post,39,beta,absolute,right_motor,2.704727631802302e-12
Post,39,beta,relative,right_motor,0.08175907832093626
Post,39,low_gamma,absolute,right_motor,6.93795883491312e-13
Post,39,low_gamma,relative,right_motor,0.0209722085544381
Post,40,alpha,absolute,left_motor,3.1085790098255136e-11
Post,40,alpha,relative,left_motor,0.5205223986132007
Post,40,beta,absolute,left_motor,5.865807403940031e-12
Post,40,beta,relative,left_motor,0.09822121715585151
Post,40,low_gamma,absolute,left_motor,4.985530617489287e-13
Post,40,low_gamma,relative,left_motor,0.008348124165969771
Post,40,alpha,absolute,right_motor,2.928448913560512e-11
Post,40,alpha,relative,right_motor,0.4974685855251304
Post,40,beta,absolute,right_motor,6.887279360319966e-12
Post,40,beta,relative,right_motor,0.11699726451191858
Post,40,low_gamma,absolute,right_motor,5.919314395147071e-13
Post,40,low_gamma,relative,right_motor,0.010055401498713933
Post,41,alpha,absolute,left_motor,6.0125745770632214e-12
Post,41,alpha,relative,left_motor,0.3555644613713372
Post,41,beta,absolute,left_motor,1.6408699032831326e-12
Post,41,beta,relative,left_motor,0.09703580651905658
Post,41,low_gamma,absolute,left_motor,5.297803002906048e-13
Post,41,low_gamma,relative,left_motor,0.031329515285610315
Post,41,alpha,absolute,right_motor,7.868399733989662e-12
Post,41,alpha,relative,right_motor,0.38843170513079495
Post,41,beta,absolute,right_motor,1.926387819496543e-12
Post,41,beta,relative,right_motor,0.09509813059418969
Post,41,low_gamma,absolute,right_motor,7.387140379407217e-13
Post,41,low_gamma,relative,right_motor,0.03646738384704265
Post,42,alpha,absolute,left_motor,3.0300634426987885e-11
Post,42,alpha,relative,left_motor,0.4307733432502564
Post,42,beta,absolute,left_motor,4.375373252687215e-12
Post,42,beta,relative,left_motor,0.06220312543519187
Post,42,low_gamma,absolute,left_motor,4.873190329988774e-13
Post,42,low_gamma,relative,left_motor,0.006928041377491267
Post,42,alpha,absolute,right_motor,2.3108253200367887e-11
Post,42,alpha,relative,right_motor,0.4553257729656475
Post,42,beta,absolute,right_motor,2.7411253457294384e-12
Post,42,beta,relative,right_motor,0.05401122300408732
Post,42,low_gamma,absolute,right_motor,5.69457432354221e-13
Post,42,low_gamma,relative,right_motor,0.011220607776341601
Post,43,alpha,absolute,left_motor,1.7303589059280705e-11
Post,43,alpha,relative,left_motor,0.5415626542749631
Post,43,beta,absolute,left_motor,3.0220613907508712e-12
Post,43,beta,relative,left_motor,0.09458359086949802
Post,43,low_gamma,absolute,left_motor,8.344153843314226e-13
Post,43,low_gamma,relative,left_motor,0.026115287918492287
Post,43,alpha,absolute,right_motor,2.0781742020126237e-11
Post,43,alpha,relative,right_motor,0.6099065167843963
Post,43,beta,absolute,right_motor,3.321591302733343e-12
Post,43,beta,relative,right_motor,0.09748269320586689
Post,43,low_gamma,absolute,right_motor,7.958081729772371e-13
Post,43,low_gamma,relative,right_motor,0.023355529596077274
Post,44,alpha,absolute,left_motor,2.3914802039536216e-11
Post,44,alpha,relative,left_motor,0.6151376703230177
Post,44,beta,absolute,left_motor,3.059731526016037e-12
Post,44,beta,relative,left_motor,0.07870255917719057
Post,44,low_gamma,absolute,left_motor,5.128597141686842e-13
Post,44,low_gamma,relative,left_motor,0.013191801849528138
Post,44,alpha,absolute,right_motor,2.452633318843585e-11
Post,44,alpha,relative,right_motor,0.6324580491512658
Post,44,beta,absolute,right_motor,2.646381674865433e-12
Post,44,beta,relative,right_motor,0.06824197398509663
Post,44,low_gamma,absolute,right_motor,6.803544551983908e-13
Post,44,low_gamma,relative,right_motor,0.01754423085424896
Post,45,alpha,absolute,left_motor,1.7047602158375046e-12
Post,45,alpha,relative,left_motor,0.13499510880441434
Post,45,beta,absolute,left_motor,1.6141779729932705e-12
Post,45,beta,relative,left_motor,0.12782215884059914
Post,45,low_gamma,absolute,left_motor,4.3870799585451616e-13
Post,45,low_gamma,relative,left_motor,0.03474003738681339
Post,45,alpha,absolute,right_motor,1.483137059030582e-12
Post,45,alpha,relative,right_motor,0.11574558442529223
Post,45,beta,absolute,right_motor,1.8824432586143034e-12
Post,45,beta,relative,right_motor,0.14690786248587112
Post,45,low_gamma,absolute,right_motor,7.373810404533629e-13
Post,45,low_gamma,relative,right_motor,0.05754599613820631
Post,46,alpha,absolute,left_motor,1.3710790795589125e-11
Post,46,alpha,relative,left_motor,0.4175411914578063
Post,46,beta,absolute,left_motor,2.8749239539290008e-12
Post,46,beta,relative,left_motor,0.08755141778257465
Post,46,low_gamma,absolute,left_motor,1.7250475405345585e-12
Post,46,low_gamma,relative,left_motor,0.052533687964072616
Post,46,alpha,absolute,right_motor,1.4501735410563833e-11
Post,46,alpha,relative,right_motor,0.42810252877312754
Post,46,beta,absolute,right_motor,2.434092141641104e-12
Post,46,beta,relative,right_motor,0.07185629661566412
Post,46,low_gamma,absolute,right_motor,9.845055649584073e-13
Post,46,low_gamma,relative,right_motor,0.029063371384013128
Post,47,alpha,absolute,left_motor,2.3292539164528182e-11
Post,47,alpha,relative,left_motor,0.5918447895221425
Post,47,beta,absolute,left_motor,2.9317930006517207e-12
Post,47,beta,relative,left_motor,0.07449451513794872
Post,47,low_gamma,absolute,left_motor,6.01817668441964e-13
Post,47,low_gamma,relative,left_motor,0.015291705588378501
Post,47,alpha,absolute,right_motor,2.3622147114779336e-11
Post,47,alpha,relative,right_motor,0.6145394113955279
Post,47,beta,absolute,right_motor,3.0499592743955625e-12
Post,47,beta,relative,right_motor,0.07934588537443749
Post,47,low_gamma,absolute,right_motor,6.4473784553756e-13
Post,47,low_gamma,relative,right_motor,0.016773107633944823
Post,48,alpha,absolute,left_motor,4.3207843958350105e-12
Post,48,alpha,relative,left_motor,0.09828974264567931
Post,48,beta,absolute,left_motor,2.009128901404394e-12
Post,48,beta,relative,left_motor,0.045703914976963585
Post,48,low_gamma,absolute,left_motor,4.2926853883957337e-13
Post,48,low_gamma,relative,left_motor,0.009765054291785494
Post,48,alpha,absolute,right_motor,7.939232170718183e-12
Post,48,alpha,relative,right_motor,0.13125147184226207
Post,48,beta,absolute,right_motor,1.883983601763854e-12
Post,48,beta,relative,right_motor,0.0311460372163198
Post,48,low_gamma,absolute,right_motor,5.129594989723577e-13
Post,48,low_gamma,relative,right_motor,0.008480251967426833
Post,49,alpha,absolute,left_motor,9.22623466596876e-12
Post,49,alpha,relative,left_motor,0.19135883876074097
Post,49,beta,absolute,left_motor,3.3475372101032196e-12
Post,49,beta,relative,left_motor,0.06943036421960132
Post,49,low_gamma,absolute,left_motor,4.662753624227295e-13
Post,49,low_gamma,relative,left_motor,0.009670891227714981
Post,49,alpha,absolute,right_motor,5.335286867857006e-12
Post,49,alpha,relative,right_motor,0.10709579376490161
Post,49,beta,absolute,right_motor,3.3384878061862295e-12
Post,49,beta,relative,right_motor,0.06701382895303801
Post,49,low_gamma,absolute,right_motor,4.555399484395501e-13
Post,49,low_gamma,relative,right_motor,0.009144102946680303
Post,50,alpha,absolute,left_motor,3.4450312137331834e-11
Post,50,alpha,relative,left_motor,0.465929023362562
Post,50,beta,absolute,left_motor,5.391896824182813e-12
Post,50,beta,relative,left_motor,0.07292361274836827
Post,50,low_gamma,absolute,left_motor,4.930966804478275e-13
Post,50,low_gamma,relative,left_motor,0.006668968740501271
Post,50,alpha,absolute,right_motor,2.5729601463476984e-11
Post,50,alpha,relative,right_motor,0.38815964270851666
Post,50,beta,absolute,right_motor,4.941907204231255e-12
Post,50,beta,relative,right_motor,0.07455416429267245
Post,50,low_gamma,absolute,right_motor,4.3301250121073783e-13
Post,50,low_gamma,relative,right_motor,0.006532474978163451
Post,51,alpha,absolute,left_motor,4.338082393898847e-12
Post,51,alpha,relative,left_motor,0.3221527780378265
Post,51,beta,absolute,left_motor,1.7928891613029416e-12
Post,51,beta,relative,left_motor,0.13314275100905779
Post,51,low_gamma,absolute,left_motor,3.377095422145548e-13
Post,51,low_gamma,relative,left_motor,0.02507883837045403
Post,51,alpha,absolute,right_motor,2.992717034604533e-12
Post,51,alpha,relative,right_motor,0.2446387999030507
Post,51,beta,absolute,right_motor,1.6736660435403614e-12
Post,51,beta,relative,right_motor,0.13681335308211195
Post,51,low_gamma,absolute,right_motor,2.9505982863476763e-13
Post,51,low_gamma,relative,right_motor,0.0241195814847052
Post,52,alpha,absolute,left_motor,3.0825994950865084e-11
Post,52,alpha,relative,left_motor,0.6971142597545408
Post,52,beta,absolute,left_motor,3.1503794139331448e-12
Post,52,beta,relative,left_motor,0.0712442345037209
Post,52,low_gamma,absolute,left_motor,3.9015750905489085e-13
Post,52,low_gamma,relative,left_motor,0.008823214418415486
Post,52,alpha,absolute,right_motor,3.33455294814881e-11
Post,52,alpha,relative,right_motor,0.7052738857855086
Post,52,beta,absolute,right_motor,3.060899369702923e-12
Post,52,beta,relative,right_motor,0.06473948460369314
Post,52,low_gamma,absolute,right_motor,3.432103243081311e-13
Post,52,low_gamma,relative,right_motor,0.007259062393982356
Post,53,alpha,absolute,left_motor,8.430386735453341e-12
Post,53,alpha,relative,left_motor,0.38231515298665714
Post,53,beta,absolute,left_motor,2.0853324580093727e-12
Post,53,beta,relative,left_motor,0.09456911322455755
Post,53,low_gamma,absolute,left_motor,4.352011054145466e-13
Post,53,low_gamma,relative,left_motor,0.0197362211743869
Post,53,alpha,absolute,right_motor,1.211029009175337e-11
Post,53,alpha,relative,right_motor,0.42368691353608423
Post,53,beta,absolute,right_motor,2.2213867781881595e-12
Post,53,beta,relative,right_motor,0.07771675993635437
Post,53,low_gamma,absolute,right_motor,3.1455073540116786e-13
Post,53,low_gamma,relative,right_motor,0.011004776039459091
Post,54,alpha,absolute,left_motor,1.5908435219848123e-11
Post,54,alpha,relative,left_motor,0.5833020353372955
Post,54,beta,absolute,left_motor,2.21657314382545e-12
Post,54,beta,relative,left_motor,0.08127333759729238
Post,54,low_gamma,absolute,left_motor,3.8769942062996996e-13
Post,54,low_gamma,relative,left_motor,0.014215468588035697
Post,54,alpha,absolute,right_motor,1.742057459831291e-11
Post,54,alpha,relative,right_motor,0.5462146352603566
Post,54,beta,absolute,right_motor,2.298236238435457e-12
Post,54,beta,relative,right_motor,0.07206021027806564
Post,54,low_gamma,absolute,right_motor,4.623085259108547e-13
Post,54,low_gamma,relative,right_motor,0.014495485291432688
Post,55,alpha,absolute,left_motor,1.5269135765082313e-11
Post,55,alpha,relative,left_motor,0.6047951558369543
Post,55,beta,absolute,left_motor,1.6906561147616034e-12
Post,55,beta,relative,left_motor,0.0669651933236597
Post,55,low_gamma,absolute,left_motor,4.925304064087705e-13
Post,55,low_gamma,relative,left_motor,0.01950863549066262
Post,55,alpha,absolute,right_motor,1.2912085896138659e-11
Post,55,alpha,relative,right_motor,0.5830077297569822
Post,55,beta,absolute,right_motor,1.9421324744084234e-12
Post,55,beta,relative,right_motor,0.08769135009632886
Post,55,low_gamma,absolute,right_motor,3.32743378218809e-13
Post,55,low_gamma,relative,right_motor,0.015024060642675073
Post,56,alpha,absolute,left_motor,1.7492437069881253e-11
Post,56,alpha,relative,left_motor,0.3005219960126027
Post,56,beta,absolute,left_motor,3.1906326970739484e-12
Post,56,beta,relative,left_motor,0.054815421249604424
Post,56,low_gamma,absolute,left_motor,5.068813101888695e-13
Post,56,low_gamma,relative,left_motor,0.008708276752455762
Post,56,alpha,absolute,right_motor,2.0526368020571794e-11
Post,56,alpha,relative,right_motor,0.32980892143567214
Post,56,beta,absolute,right_motor,3.1425767007734694e-12
Post,56,beta,relative,right_motor,0.05049358128881969
Post,56,low_gamma,absolute,right_motor,3.20985350100067e-13
Post,56,low_gamma,relative,right_motor,0.005157455620354102
Post,57,alpha,absolute,left_motor,1.4573828322053347e-11
Post,57,alpha,relative,left_motor,0.5205494386052759
Post,57,beta,absolute,left_motor,1.9994660990705668e-12
Post,57,beta,relative,left_motor,0.07141712749603876
Post,57,low_gamma,absolute,left_motor,4.493616651494932e-13
Post,57,low_gamma,relative,left_motor,0.016050344312779973
Post,57,alpha,absolute,right_motor,1.4494675617666816e-11
Post,57,alpha,relative,right_motor,0.5454494245692357
Post,57,beta,absolute,right_motor,2.1500502129258347e-12
Post,57,beta,relative,right_motor,0.0809085820455314
Post,57,low_gamma,absolute,right_motor,3.227658442527573e-13
Post,57,low_gamma,relative,right_motor,0.012146007862617412
Post,58,alpha,absolute,left_motor,1.5969239282366934e-11
Post,58,alpha,relative,left_motor,0.5266131407508896
Post,58,beta,absolute,left_motor,2.223160916982708e-12
Post,58,beta,relative,left_motor,0.07331255623300835
Post,58,low_gamma,absolute,left_motor,4.771700908462728e-13
Post,58,low_gamma,relative,left_motor,0.015735504726916344
Post,58,alpha,absolute,right_motor,1.4302801979156934e-11
Post,58,alpha,relative,right_motor,0.4795425262811841
Post,58,beta,absolute,right_motor,2.485103271624298e-12
Post,58,beta,relative,right_motor,0.08332022653190617
Post,58,low_gamma,absolute,right_motor,3.359648127209098e-13
Post,58,low_gamma,relative,right_motor,0.011264185525923532
Post,59,alpha,absolute,left_motor,3.78145218095645e-12
Post,59,alpha,relative,left_motor,0.1456915988291782
Post,59,beta,absolute,left_motor,1.7286128057397374e-12
Post,59,beta,relative,left_motor,0.06659990695984802
Post,59,low_gamma,absolute,left_motor,4.502179720032561e-13
Post,59,low_gamma,relative,left_motor,0.01734597530893383
Post,59,alpha,absolute,right_motor,4.3996943470546694e-12
Post,59,alpha,relative,right_motor,0.15673136484323344
Post,59,beta,absolute,right_motor,2.962436174062165e-12
Post,59,beta,relative,right_motor,0.10553157292223156
Post,59,low_gamma,absolute,right_motor,3.0897183627279474e-12
Post,59,low_gamma,relative,right_motor,0.1100657767955476
Post,60,alpha,absolute,left_motor,2.630588119972134e-11
Post,60,alpha,relative,left_motor,0.6470747742933174
Post,60,beta,absolute,left_motor,2.411158955808761e-12
Post,60,beta,relative,left_motor,0.05930993625607159
Post,60,low_gamma,absolute,left_motor,5.672679195235334e-13
Post,60,low_gamma,relative,left_motor,0.013953714692265029
Post,60,alpha,absolute,right_motor,3.1479527988894515e-11
Post,60,alpha,relative,right_motor,0.6780502483182245
Post,60,beta,absolute,right_motor,2.3101436906662545e-12
Post,60,beta,relative,right_motor,0.049759116580770604
Post,60,low_gamma,absolute,right_motor,3.7622187199425755e-13
Post,60,low_gamma,relative,right_motor,0.00810359462246219
Post,61,alpha,absolute,left_motor,1.436220692805423e-11
Post,61,alpha,relative,left_motor,0.5559833982566075
Post,61,beta,absolute,left_motor,2.0840524312356934e-12
Post,61,beta,relative,left_motor,0.08067691537016063
Post,61,low_gamma,absolute,left_motor,3.9858660956633715e-13
Post,61,low_gamma,relative,left_motor,0.015429908425382562
Post,61,alpha,absolute,right_motor,2.143361030831553e-11
Post,61,alpha,relative,right_motor,0.6840495881508488
Post,61,beta,absolute,right_motor,2.0911599470305498e-12
Post,61,beta,relative,right_motor,0.066738971174111
Post,61,low_gamma,absolute,right_motor,3.598264160924598e-13
Post,61,low_gamma,relative,right_motor,0.011483791493510044
Post,62,alpha,absolute,left_motor,1.1160919391263137e-11
Post,62,alpha,relative,left_motor,0.4497322927452239
Post,62,beta,absolute,left_motor,2.6983724390868427e-12
Post,62,beta,relative,left_motor,0.10873165383319777
Post,62,low_gamma,absolute,left_motor,4.3693657399946683e-13
Post,62,low_gamma,relative,left_motor,0.01760647849162398
Post,62,alpha,absolute,right_motor,1.1469934630871811e-11
Post,62,alpha,relative,right_motor,0.4312479264945534
Post,62,beta,absolute,right_motor,2.8451931379546033e-12
Post,62,beta,relative,right_motor,0.10697390008805947
Post,62,low_gamma,absolute,right_motor,3.770678217954729e-13
Post,62,low_gamma,relative,right_motor,0.014177039497631012
Post,63,alpha,absolute,left_motor,2.489545260913438e-12
Post,63,alpha,relative,left_motor,0.16462417098238896
Post,63,beta,absolute,left_motor,1.6712915293748255e-12
Post,63,beta,relative,left_motor,0.11051616004453359
Post,63,low_gamma,absolute,left_motor,4.133762325426861e-13
Post,63,low_gamma,relative,left_motor,0.02733499995143455
Post,63,alpha,absolute,right_motor,4.490562850527542e-12
Post,63,alpha,relative,right_motor,0.2930244596774701
Post,63,beta,absolute,right_motor,1.5131691608035713e-12
Post,63,beta,relative,right_motor,0.09873942098215775
Post,63,low_gamma,absolute,right_motor,3.134928023675585e-13
Post,63,low_gamma,relative,right_motor,0.02045646884014508
Post,64,alpha,absolute,left_motor,1.6509696493542742e-12
Post,64,alpha,relative,left_motor,0.1529620746184033
Post,64,beta,absolute,left_motor,1.2720424206778842e-12
Post,64,beta,relative,left_motor,0.11785452733525816
Post,64,low_gamma,absolute,left_motor,3.7469731969057547e-13
Post,64,low_gamma,relative,left_motor,0.03471564689044545
Post,64,alpha,absolute,right_motor,1.4686368501192963e-12
Post,64,alpha,relative,right_motor,0.15814339709931177
Post,64,beta,absolute,right_motor,1.1901198065556445e-12
Post,64,beta,relative,right_motor,0.12815257165077756
Post,64,low_gamma,absolute,right_motor,3.20489714561692e-13
Post,64,low_gamma,relative,right_motor,0.034510459268441866
Post,65,alpha,absolute,left_motor,5.263831468431942e-12
Post,65,alpha,relative,left_motor,0.2033749870839399
Post,65,beta,absolute,left_motor,1.884769699410545e-12
Post,65,beta,relative,left_motor,0.07282053302287957
Post,65,low_gamma,absolute,left_motor,5.493619450967361e-13
Post,65,low_gamma,relative,left_motor,0.021225314518236147
Post,65,alpha,absolute,right_motor,6.058851638674495e-12
Post,65,alpha,relative,right_motor,0.22479372593715594
Post,65,beta,absolute,right_motor,1.6738691244938201e-12
Post,65,beta,relative,right_motor,0.06210339841040394
Post,65,low_gamma,absolute,right_motor,4.09538991728692e-13
Post,65,low_gamma,relative,right_motor,0.015194594843616153
Post,66,alpha,absolute,left_motor,1.0514071239389756e-11
Post,66,alpha,relative,left_motor,0.3756101834172614
Post,66,beta,absolute,left_motor,2.184665492636377e-12
Post,66,beta,relative,left_motor,0.07804613338744491
Post,66,low_gamma,absolute,left_motor,4.672287171441514e-13
Post,66,low_gamma,relative,left_motor,0.016691523211945853
Post,66,alpha,absolute,right_motor,1.7184329295707987e-11
Post,66,alpha,relative,right_motor,0.49699540656970553
Post,66,beta,absolute,right_motor,3.06324688109639e-12
Post,66,beta,relative,right_motor,0.08859348554698188
Post,66,low_gamma,absolute,right_motor,3.287583491086367e-13
Post,66,low_gamma,relative,right_motor,0.009508162149758225
Post,67,alpha,absolute,left_motor,1.953063613689056e-11
Post,67,alpha,relative,left_motor,0.6172324020656624
Post,67,beta,absolute,left_motor,2.0337131651578586e-12
Post,67,beta,relative,left_motor,0.06427203155313077
Post,67,low_gamma,absolute,left_motor,3.8704788884923906e-13
Post,67,low_gamma,relative,left_motor,0.012231987554036422
Post,67,alpha,absolute,right_motor,2.0970774242612307e-11
Post,67,alpha,relative,right_motor,0.6562832922568231
Post,67,beta,absolute,right_motor,2.0151923065949306e-12
Post,67,beta,relative,right_motor,0.06306572309644946
Post,67,low_gamma,absolute,right_motor,4.2981317935457564e-13
Post,67,low_gamma,relative,right_motor,0.013451063138575612
Post,68,alpha,absolute,left_motor,1.486145166195976e-11
Post,68,alpha,relative,left_motor,0.381511377496725
Post,68,beta,absolute,left_motor,2.7722884950448477e-12
Post,68,beta,relative,left_motor,0.07116798726130705
Post,68,low_gamma,absolute,left_motor,1.002901470337007e-12
Post,68,low_gamma,relative,left_motor,0.025745689596470216
Post,68,alpha,absolute,right_motor,1.4424443898028321e-11
Post,68,alpha,relative,right_motor,0.35750754419645603
Post,68,beta,absolute,right_motor,2.3748469572064068e-12
Post,68,beta,relative,right_motor,0.05886020352086793
Post,68,low_gamma,absolute,right_motor,6.755406686522594e-13
Post,68,low_gamma,relative,right_motor,0.01674316785881175
Post,69,alpha,absolute,left_motor,2.966747695984365e-11
Post,69,alpha,relative,left_motor,0.6843230482729754
Post,69,beta,absolute,left_motor,2.85128951256773e-12
Post,69,beta,relative,left_motor,0.0657690956797628
Post,69,low_gamma,absolute,left_motor,6.110420664282802e-13
Post,69,low_gamma,relative,left_motor,0.014094564566012976
Post,69,alpha,absolute,right_motor,2.8127889695506297e-11
Post,69,alpha,relative,right_motor,0.6819173926497342
Post,69,beta,absolute,right_motor,3.2860557591209456e-12
Post,69,beta,relative,right_motor,0.07966536414992378
Post,69,low_gamma,absolute,right_motor,3.544709454786289e-13
Post,69,low_gamma,relative,right_motor,0.008593602489471145
Post,70,alpha,absolute,left_motor,2.1583886755755737e-11
Post,70,alpha,relative,left_motor,0.6164208787393795
Post,70,beta,absolute,left_motor,2.2555467235953485e-12
Post,70,beta,relative,left_motor,0.06441685453272712
Post,70,low_gamma,absolute,left_motor,5.958867187448598e-13
Post,70,low_gamma,relative,left_motor,0.017018112583447473
Post,70,alpha,absolute,right_motor,2.017218388411465e-11
Post,70,alpha,relative,right_motor,0.5894490731884281
Post,70,beta,absolute,right_motor,2.0647629733567163e-12
Post,70,beta,relative,right_motor,0.060334202186077115
Post,70,low_gamma,absolute,right_motor,3.7636838124571987e-13
Post,70,low_gamma,relative,right_motor,0.010997817329903618
Post,71,alpha,absolute,left_motor,2.204966620727906e-11
Post,71,alpha,relative,left_motor,0.5612529887449482
Post,71,beta,absolute,left_motor,3.785970453048699e-12
Post,71,beta,relative,left_motor,0.09636822671592996
Post,71,low_gamma,absolute,left_motor,4.896538255753275e-13
Post,71,low_gamma,relative,left_motor,0.012463665910907366
Post,71,alpha,absolute,right_motor,2.754498057395119e-11
Post,71,alpha,relative,right_motor,0.6149641376125339
Post,71,beta,absolute,right_motor,3.6141592238964586e-12
Post,71,beta,relative,right_motor,0.08068904983798479
Post,71,low_gamma,absolute,right_motor,4.1780083947333944e-13
Post,71,low_gamma,relative,right_motor,0.009327744205544714
Post,72,alpha,absolute,left_motor,1.1403930569705644e-11
Post,72,alpha,relative,left_motor,0.4727672340341778
Post,72,beta,absolute,left_motor,2.2575241495351716e-12
Post,72,beta,relative,left_motor,0.09358908679927636
Post,72,low_gamma,absolute,left_motor,4.4252401717713824e-13
Post,72,low_gamma,relative,left_motor,0.018345504150147483
Post,72,alpha,absolute,right_motor,1.4003276199870552e-11
Post,72,alpha,relative,right_motor,0.5228288845086465
Post,72,beta,absolute,right_motor,2.585586567375571e-12
Post,72,beta,relative,right_motor,0.0965359335577489
Post,72,low_gamma,absolute,right_motor,3.6397727078957316e-13
Post,72,low_gamma,relative,right_motor,0.013589522034505983
Post,73,alpha,absolute,left_motor,1.1901727764497259e-11
Post,73,alpha,relative,left_motor,0.36631322427568047
Post,73,beta,absolute,left_motor,2.9038753572989925e-12
Post,73,beta,relative,left_motor,0.08937592642641164
Post,73,low_gamma,absolute,left_motor,4.571479236155003e-13
Post,73,low_gamma,relative,left_motor,0.014070169742081988
Post,73,alpha,absolute,right_motor,1.1048110428931932e-11
Post,73,alpha,relative,right_motor,0.3434317372772047
Post,73,beta,absolute,right_motor,2.17914320726191e-12
Post,73,beta,relative,right_motor,0.06773890813816995
Post,73,low_gamma,absolute,right_motor,3.8835359635841325e-13
Post,73,low_gamma,relative,right_motor,0.012072014588662463
Post,74,alpha,absolute,left_motor,4.288100863998509e-12
Post,74,alpha,relative,left_motor,0.10993168129769319
Post,74,beta,absolute,left_motor,2.525173406862453e-12
Post,74,beta,relative,left_motor,0.06473648055138422
Post,74,low_gamma,absolute,left_motor,4.620289672830553e-13
