condition,epoch_index,band,channel_a,channel_b,value
Post,17,beta,CP5,O1,0.3594317326012787
Post,17,beta,FC1,P3,0.43920397703908215
Post,17,beta,F4,FC6,0.26274209180075137
Post,17,beta,F4,FC2,0.4802917859231981
Post,17,beta,FC6,FC2,0.3367366626166534
Post,17,beta,FC6,CP6,0.2418612336186794
Post,17,beta,FC2,CP6,0.10527578757875929
Post,17,beta,CP6,P4,0.3019050539319689
Post,17,beta,P4,O2,0.33368383051374456
Post,17,beta,CP6,O2,0.004231625147806479
Post,17,beta,FC2,P4,0.2990109957014365
Post,17,beta,F3,F4,0.5676311163516804
Post,17,beta,FC5,FC1,0.03170303101847292
Post,17,beta,FC5,FC6,0.41438483013202176
Post,17,beta,FC1,FC2,0.0954071463932956
Post,17,beta,CP5,CP6,0.058442878240064104
Post,17,beta,P3,P4,0.4414640702733388
Post,17,beta,O1,O2,0.10294545021620102
Post,18,beta,F3,FC5,0.24016509018931556
Post,18,beta,F3,FC1,0.09079531858035655
Post,18,beta,FC5,FC1,0.135152341811375
Post,18,beta,FC5,CP5,0.10192978526030581
Post,18,beta,FC1,CP5,0.10976627567146954
Post,18,beta,CP5,P3,0.08113598730645517
Post,18,beta,P3,O1,0.009083617226346884
Post,18,beta,CP5,O1,0.016591931808409646
Post,18,beta,FC1,P3,0.15963623838027066
Post,18,beta,F4,FC6,0.08868209330699128
Post,18,beta,F4,FC2,0.16733141206257973
Post,18,beta,FC6,FC2,0.01040219448383184
Post,18,beta,FC6,CP6,0.17590577279062086
Post,18,beta,FC2,CP6,0.2965502231271087
Post,18,beta,CP6,P4,0.11453786062524708
Post,18,beta,P4,O2,0.0268271618631573
Post,18,beta,CP6,O2,0.06343522858740233
Post,18,beta,FC2,P4,0.1781467790449545
Post,18,beta,F3,F4,0.4802999398132128
Post,18,beta,FC5,FC1,0.135152341811375
Post,18,beta,FC5,FC6,0.44518590925203033
Post,18,beta,FC1,FC2,0.5481515041612474
Post,18,beta,CP5,CP6,0.1334352853802078
Post,18,beta,P3,P4,0.32940664002742925
Post,18,beta,O1,O2,0.20025711181296785
Post,19,beta,F3,FC5,0.03111117977389641
Post,19,beta,F3,FC1,0.006345380671991227
Post,19,beta,FC5,FC1,0.06253279225275998
Post,19,beta,FC5,CP5,0.10564795995826576
Post,19,beta,FC1,CP5,0.3339489318018651
Post,19,beta,CP5,P3,0.07637042865095044
Post,19,beta,P3,O1,0.3159106993040387
Post,19,beta,CP5,O1,0.3330544624309386
Post,19,beta,FC1,P3,0.2617564378868395
Post,19,beta,F4,FC6,0.02826288765162514
Post,19,beta,F4,FC2,0.1842238134547506
Post,19,beta,FC6,FC2,0.09915904455891453
Post,19,beta,FC6,CP6,0.09547655041763807
Post,19,beta,FC2,CP6,0.14761776552800485
Post,19,beta,CP6,P4,0.17584063578667683
Post,19,beta,P4,O2,0.16308633672333997
Post,19,beta,CP6,O2,0.1919052275982327
Post,19,beta,FC2,P4,0.24294693690438268
Post,19,beta,F3,F4,0.04576372844110919
Post,19,beta,FC5,FC1,0.06253279225275998
Post,19,beta,FC5,FC6,0.22435785389516189
Post,19,beta,FC1,FC2,0.06582766262716636
Post,19,beta,CP5,CP6,0.144133164402675
Post,19,beta,P3,P4,0.12219921841413839
Post,19,beta,O1,O2,0.06528671603882391
Post,20,beta,F3,FC5,0.09963151763562648
Post,20,beta,F3,FC1,0.1406435948932072
Post,20,beta,FC5,FC1,0.20552408355770502
Post,20,beta,FC5,CP5,0.30963413787676247
Post,20,beta,FC1,CP5,0.3486780548579585
Post,20,beta,CP5,P3,0.027490090306702734
Post,20,beta,P3,O1,0.4518081524012405
Post,20,beta,CP5,O1,0.25704529970392925
Post,20,beta,FC1,P3,0.15493713056354627
Post,20,beta,F4,FC6,0.1889051678347089
Post,20,beta,F4,FC2,0.15848969692515205
Post,20,beta,FC6,FC2,0.38793095599256805
Post,20,beta,FC6,CP6,0.030845720905365817
Post,20,beta,FC2,CP6,0.08659148028299594
Post,20,beta,CP6,P4,0.077633440543493
Post,20,beta,P4,O2,0.3615631243785046
Post,20,beta,CP6,O2,0.11243847720113924
Post,20,beta,FC2,P4,0.18143425374459382
Post,20,beta,F3,F4,0.05171546802650079
Post,20,beta,FC5,FC1,0.20552408355770502
Post,20,beta,FC5,FC6,0.05731231420909702
Post,20,beta,FC1,FC2,0.055158551314395676
Post,20,beta,CP5,CP6,0.23108236501461912
Post,20,beta,P3,P4,0.03048639580820112
Post,20,beta,O1,O2,0.11823116183174875
Post,21,beta,F3,FC5,0.1819682801640442
Post,21,beta,F3,FC1,0.0966090884367961
Post,21,beta,FC5,FC1,0.13666054580257117
Post,21,beta,FC5,CP5,0.6346824799836118
Post,21,beta,FC1,CP5,0.5141684378137371
Post,21,beta,CP5,P3,0.39132621802118106
Post,21,beta,P3,O1,0.4450048879766059
Post,21,beta,CP5,O1,0.604000956879648
Post,21,beta,FC1,P3,0.4254049557211306
Post,21,beta,F4,FC6,0.559407521872303
Post,21,beta,F4,FC2,0.17023925553319474
Post,21,beta,FC6,FC2,0.3864185028001461
Post,21,beta,FC6,CP6,0.44952281366835617
Post,21,beta,FC2,CP6,0.17171078590517763
Post,21,beta,CP6,P4,0.2546476181751159
Post,21,beta,P4,O2,0.49936680937207967
Post,21,beta,CP6,O2,0.09364801597177175
Post,21,beta,FC2,P4,0.2935412011714434
Post,21,beta,F3,F4,0.2856902279701377
Post,21,beta,FC5,FC1,0.13666054580257117
Post,21,beta,FC5,FC6,0.5598372181068649
Post,21,beta,FC1,FC2,0.17188891488546845
Post,21,beta,CP5,CP6,0.3680299634133517
Post,21,beta,P3,P4,0.275943175298998
Post,21,beta,O1,O2,0.23309873390633618
Post,22,beta,F3,FC5,0.10093786895273736
Post,22,beta,F3,FC1,0.10024802017503698
Post,22,beta,FC5,FC1,0.000722153167531302
Post,22,beta,FC5,CP5,0.12873014738536837
Post,22,beta,FC1,CP5,0.1627470310446989
Post,22,beta,CP5,P3,0.16954619506501703
Post,22,beta,P3,O1,0.23034987210173727
Post,22,beta,CP5,O1,0.012808963370113443
Post,22,beta,FC1,P3,0.3902259400981351
Post,22,beta,F4,FC6,0.28829094042213044
Post,22,beta,F4,FC2,0.19593211602122376
Post,22,beta,FC6,FC2,0.27359767637423416
Post,22,beta,FC6,CP6,0.03491310588436643
Post,22,beta,FC2,CP6,0.18038392419954488
Post,22,beta,CP6,P4,0.06396194579473716
Post,22,beta,P4,O2,0.36499290675981827
Post,22,beta,CP6,O2,0.2899205820825224
Post,22,beta,FC2,P4,0.28021743701638896
Post,22,beta,F3,F4,0.05432784462287693
Post,22,beta,FC5,FC1,0.000722153167531302
Post,22,beta,FC5,FC6,0.008194728491207249
Post,22,beta,FC1,FC2,0.04181514171890211
Post,22,beta,CP5,CP6,0.10775665728335752
Post,22,beta,P3,P4,0.06923131581203633
Post,22,beta,O1,O2,0.12519337045639603
Post,23,beta,F3,FC5,0.10259360504652368
Post,23,beta,F3,FC1,0.0015503718281494035
Post,23,beta,FC5,FC1,0.03274310098954252
Post,23,beta,FC5,CP5,0.41993331754070123
Post,23,beta,FC1,CP5,0.23723719289488318
Post,23,beta,CP5,P3,0.08913851015456016
Post,23,beta,P3,O1,0.4542707442659031
Post,23,beta,CP5,O1,0.3056845621374708
Post,23,beta,FC1,P3,0.12520422774569967
Post,23,beta,F4,FC6,0.10074773203974592
Post,23,beta,F4,FC2,0.43086747054718055
Post,23,beta,FC6,FC2,0.18247286824342307
Post,23,beta,FC6,CP6,0.1189492298860589
Post,23,beta,FC2,CP6,0.48300894671495603
Post,23,beta,CP6,P4,0.1346080581461256
Post,23,beta,P4,O2,0.41617788789911053
Post,23,beta,CP6,O2,0.24969209426586436
Post,23,beta,FC2,P4,0.4495416495981676
Post,23,beta,F3,F4,0.06664996433846393
Post,23,beta,FC5,FC1,0.03274310098954252
Post,23,beta,FC5,FC6,0.21163601193565265
Post,23,beta,FC1,FC2,0.11795978466214743
Post,23,beta,CP5,CP6,0.0010693750632903675
Post,23,beta,P3,P4,0.07228561473163406
Post,23,beta,O1,O2,0.19877533211606208
Post,24,beta,F3,FC5,0.14812445359020784
Post,24,beta,F3,FC1,0.007790277628633743
Post,24,beta,FC5,FC1,0.04803188705786027
Post,24,beta,FC5,CP5,0.4441684522306861
Post,24,beta,FC1,CP5,0.07204721456529449
Post,24,beta,CP5,P3,0.04385823680122468
Post,24,beta,P3,O1,0.08102219684670427
Post,24,beta,CP5,O1,0.040439663185555697
Post,24,beta,FC1,P3,0.0475241198868934
Post,24,beta,F4,FC6,0.0252861123619954
Post,24,beta,F4,FC2,0.30299799925205145
Post,24,beta,FC6,FC2,0.18742266385553805
Post,24,beta,FC6,CP6,0.4647312665472035
Post,24,beta,FC2,CP6,0.6427875339272378
Post,24,beta,CP6,P4,0.2012759352020799
Post,24,beta,P4,O2,0.5589259914147318
Post,24,beta,CP6,O2,0.4982630302378951
Post,24,beta,FC2,P4,0.5837118921354982
Post,24,beta,F3,F4,0.2339765033014088
Post,24,beta,FC5,FC1,0.04803188705786027
Post,24,beta,FC5,FC6,0.03595337363517478
Post,24,beta,FC1,FC2,0.27013066597435187
Post,24,beta,CP5,CP6,0.14698734438174957
Post,24,beta,P3,P4,0.002874037139455968
Post,24,beta,O1,O2,0.11949271622875675
Post,25,beta,F3,FC5,0.15067975308239587
Post,25,beta,F3,FC1,0.017611669607528312
Post,25,beta,FC5,FC1,0.15479207333054545
Post,25,beta,FC5,CP5,0.49404715268151805
Post,25,beta,FC1,CP5,0.4011327436420669
Post,25,beta,CP5,P3,0.2004830720999109
Post,25,beta,P3,O1,0.381833872584419
Post,25,beta,CP5,O1,0.3554119723476577
Post,25,beta,FC1,P3,0.4322342228305723
Post,25,beta,F4,FC6,0.09360366201762779
Post,25,beta,F4,FC2,0.05309228045427335
Post,25,beta,FC6,FC2,0.03637892353502335
Post,25,beta,FC6,CP6,0.1547603942805108
Post,25,beta,FC2,CP6,0.07784319916931942
Post,25,beta,CP6,P4,0.03521230508261278
Post,25,beta,P4,O2,0.41688004994836064
Post,25,beta,CP6,O2,0.13289449965999822
Post,25,beta,FC2,P4,0.22121274217488143
Post,25,beta,F3,F4,0.14294594446088693
Post,25,beta,FC5,FC1,0.15479207333054545
Post,25,beta,FC5,FC6,0.2316242290671481
Post,25,beta,FC1,FC2,0.29406425136048353
Post,25,beta,CP5,CP6,0.1957344359488943
Post,25,beta,P3,P4,0.10389474121516153
Post,25,beta,O1,O2,0.042676659651294795
Post,26,beta,F3,FC5,0.04579118478278916
Post,26,beta,F3,FC1,0.20226090248802697
Post,26,beta,FC5,FC1,0.31304421314764286
Post,26,beta,FC5,CP5,0.3811347230924536
Post,26,beta,FC1,CP5,0.19607650741330476
Post,26,beta,CP5,P3,0.45782646583967174
Post,26,beta,P3,O1,0.2497830800472447
Post,26,beta,CP5,O1,0.3017666360308744
Post,26,beta,FC1,P3,0.15759868186190734
Post,26,beta,F4,FC6,0.15680929365704765
Post,26,beta,F4,FC2,0.16827736365964746
Post,26,beta,FC6,FC2,0.1789748429106397
Post,26,beta,FC6,CP6,0.0710871596721499
Post,26,beta,FC2,CP6,0.08924643260538694
Post,26,beta,CP6,P4,0.19708070807566333
Post,26,beta,P4,O2,0.3327639131846958
Post,26,beta,CP6,O2,0.019591034124934927
Post,26,beta,FC2,P4,0.31061313073463465
Post,26,beta,F3,F4,0.19992345449385118
Post,26,beta,FC5,FC1,0.31304421314764286
Post,26,beta,FC5,FC6,0.16118757411040696
Post,26,beta,FC1,FC2,0.15740205375924923
Post,26,beta,CP5,CP6,0.07388859118246968
Post,26,beta,P3,P4,0.07920902241012935
Post,26,beta,O1,O2,0.015537301193554445
Post,27,beta,F3,FC5,0.2925533736451396
Post,27,beta,F3,FC1,0.17765020289657876
Post,27,beta,FC5,FC1,0.10497887777346382
Post,27,beta,FC5,CP5,0.24197314455282629
Post,27,beta,FC1,CP5,0.19574939694119844
Post,27,beta,CP5,P3,0.33765426803529797
Post,27,beta,P3,O1,0.34785417395080614
Post,27,beta,CP5,O1,0.23312149690535874
Post,27,beta,FC1,P3,0.16059409502018823
Post,27,beta,F4,FC6,0.1353753486333988
Post,27,beta,F4,FC2,0.23626793780549774
Post,27,beta,FC6,FC2,0.13318644588046358
Post,27,beta,FC6,CP6,0.14929313174221315
Post,27,beta,FC2,CP6,0.2226510431361122
Post,27,beta,CP6,P4,0.14170923855731093
Post,27,beta,P4,O2,0.29434248540066
Post,27,beta,CP6,O2,0.16667090869863443
Post,27,beta,FC2,P4,0.16961072439346145
Post,27,beta,F3,F4,0.14866925724012592
Post,27,beta,FC5,FC1,0.10497887777346382
Post,27,beta,FC5,FC6,0.008563075617640938
Post,27,beta,FC1,FC2,0.1143678132972656
Post,27,beta,CP5,CP6,0.03826024355750166
Post,27,beta,P3,P4,0.12317423397113837
Post,27,beta,O1,O2,0.19346560752571346
Post,28,beta,F3,FC5,0.2667630439132333
Post,28,beta,F3,FC1,0.2263680985478424
Post,28,beta,FC5,FC1,0.15238085803092946
Post,28,beta,FC5,CP5,0.07993098958163931
Post,28,beta,FC1,CP5,0.011332062352593429
Post,28,beta,CP5,P3,0.19300306154388033
Post,28,beta,P3,O1,0.27169287325118346
Post,28,beta,CP5,O1,0.016519414638547288
Post,28,beta,FC1,P3,0.0801200646639099
Post,28,beta,F4,FC6,0.07062433396149638
Post,28,beta,F4,FC2,0.03588522537035519
Post,28,beta,FC6,FC2,0.22116186599717974
Post,28,beta,FC6,CP6,0.12547777955527634
Post,28,beta,FC2,CP6,0.12280772445983737
Post,28,beta,CP6,P4,0.20798043339258643
Post,28,beta,P4,O2,0.3107054269465618
Post,28,beta,CP6,O2,0.30949851941763584
Post,28,beta,FC2,P4,0.2189631580332435
Post,28,beta,F3,F4,0.07188593214014934
Post,28,beta,FC5,FC1,0.15238085803092946
Post,28,beta,FC5,FC6,0.15721132400495555
Post,28,beta,FC1,FC2,0.44288560910273783
Post,28,beta,CP5,CP6,0.07943106748269178
Post,28,beta,P3,P4,0.3155823431839885
Post,28,beta,O1,O2,0.016176168755243983
Post,29,beta,F3,FC5,0.3918471321913082
Post,29,beta,F3,FC1,0.014220240012965313
Post,29,beta,FC5,FC1,0.2032182091612185
Post,29,beta,FC5,CP5,0.044610236057993524
Post,29,beta,FC1,CP5,0.1990372140563242
Post,29,beta,CP5,P3,0.44875719166267874
Post,29,beta,P3,O1,0.12914167265051218
Post,29,beta,CP5,O1,0.07951636924296321
Post,29,beta,FC1,P3,0.11562483225644758
Post,29,beta,F4,FC6,0.19367887812449433
Post,29,beta,F4,FC2,0.04051322366332733
Post,29,beta,FC6,FC2,0.26969965962241804
Post,29,beta,FC6,CP6,0.26557161065093005
Post,29,beta,FC2,CP6,0.4335215383335331
Post,29,beta,CP6,P4,0.3351958423721041
Post,29,beta,P4,O2,0.23913080529173428
Post,29,beta,CP6,O2,0.4329032742616406
Post,29,beta,FC2,P4,0.25431687484006477
Post,29,beta,F3,F4,0.020611004649754718
Post,29,beta,FC5,FC1,0.2032182091612185
Post,29,beta,FC5,FC6,0.010093792159143066
Post,29,beta,FC1,FC2,0.362337692509574
Post,29,beta,CP5,CP6,0.024452609907888903
Post,29,beta,P3,P4,0.22527967585505473
Post,29,beta,O1,O2,0.3011501378629585
Post,30,beta,F3,FC5,0.32264010460659
Post,30,beta,F3,FC1,0.06196453319215853
Post,30,beta,FC5,FC1,0.17136279067748703
Post,30,beta,FC5,CP5,0.6546746060116282
Post,30,beta,FC1,CP5,0.6690998780400401
Post,30,beta,CP5,P3,0.39188668056461634
Post,30,beta,P3,O1,0.409801838909404
Post,30,beta,CP5,O1,0.3188685347078123
Post,30,beta,FC1,P3,0.5576890498108064
Post,30,beta,F4,FC6,0.6891251660770243
Post,30,beta,F4,FC2,0.050709670119172996
Post,30,beta,FC6,FC2,0.46491825683044785
Post,30,beta,FC6,CP6,0.06216605091041525
Post,30,beta,FC2,CP6,0.15202755993468944
Post,30,beta,CP6,P4,0.051467062420493016
Post,30,beta,P4,O2,0.26842620244825466
Post,30,beta,CP6,O2,0.04811070364897298
Post,30,beta,FC2,P4,0.12111375493941487
Post,30,beta,F3,F4,0.10172061384475346
Post,30,beta,FC5,FC1,0.17136279067748703
Post,30,beta,FC5,FC6,0.08933034572141825
Post,30,beta,FC1,FC2,0.18692950754740983
Post,30,beta,CP5,CP6,0.33411202729892986
Post,30,beta,P3,P4,0.4665029523968224
Post,30,beta,O1,O2,0.10191180380076756
Post,31,beta,F3,FC5,0.20239381381609695
Post,31,beta,F3,FC1,0.2017492637207918
Post,31,beta,FC5,FC1,0.04036630598842217
Post,31,beta,FC5,CP5,0.2527052141969101
Post,31,beta,FC1,CP5,0.47648487912917925
Post,31,beta,CP5,P3,0.0655650501973289
Post,31,beta,P3,O1,0.3228667171710167
Post,31,beta,CP5,O1,0.5592889938911545
Post,31,beta,FC1,P3,0.3273555269958754
Post,31,beta,F4,FC6,0.5996152072669465
Post,31,beta,F4,FC2,0.32457177622447936
Post,31,beta,FC6,FC2,0.644509854706025
Post,31,beta,FC6,CP6,0.3685301074749708
Post,31,beta,FC2,CP6,0.4167619988861702
Post,31,beta,CP6,P4,0.304936156527224
Post,31,beta,P4,O2,0.024316691653317454
Post,31,beta,CP6,O2,0.15994171691802792
Post,31,beta,FC2,P4,0.02417510316277693
Post,31,beta,F3,F4,0.18748285472896092
Post,31,beta,FC5,FC1,0.04036630598842217
Post,31,beta,FC5,FC6,0.09339737266375911
Post,31,beta,FC1,FC2,0.16058877921037967
Post,31,beta,CP5,CP6,0.33084857075864255
Post,31,beta,P3,P4,0.20749959876272675
Post,31,beta,O1,O2,0.03903083989778912
Post,32,beta,F3,FC5,0.0658405376725366
Post,32,beta,F3,FC1,0.061989888765978
Post,32,beta,FC5,FC1,0.02462630133131863
Post,32,beta,FC5,CP5,0.41850835641690864
Post,32,beta,FC1,CP5,0.31637764485236247
Post,32,beta,CP5,P3,0.31296972083953534
Post,32,beta,P3,O1,0.45978564113135784
Post,32,beta,CP5,O1,0.470516218307268
Post,32,beta,FC1,P3,0.19332035346213286
Post,32,beta,F4,FC6,0.03442346407228693
Post,32,beta,F4,FC2,0.022291619616628452
Post,32,beta,FC6,FC2,0.11289363155730855
Post,32,beta,FC6,CP6,0.3701883689835943
Post,32,beta,FC2,CP6,0.36451703321217305
Post,32,beta,CP6,P4,0.07338796387633534
Post,32,beta,P4,O2,0.10479427613960407
Post,32,beta,CP6,O2,0.013835201468393636
Post,32,beta,FC2,P4,0.06572329332454009
Post,32,beta,F3,F4,0.17261683412063225
Post,32,beta,FC5,FC1,0.02462630133131863
Post,32,beta,FC5,FC6,0.0746480776256141
Post,32,beta,FC1,FC2,0.2180764570766888
Post,32,beta,CP5,CP6,0.39607813635305167
Post,32,beta,P3,P4,0.02345911443074747
Post,32,beta,O1,O2,0.09025879446067983
Post,33,beta,F3,FC5,0.03492479588633172
Post,33,beta,F3,FC1,0.13576079807534172
Post,33,beta,FC5,FC1,0.11746923620691495
Post,33,beta,FC5,CP5,0.10718488507407396
Post,33,beta,FC1,CP5,0.019889769208075832
Post,33,beta,CP5,P3,0.032690931703159586
Post,33,beta,P3,O1,0.36287869071316553
Post,33,beta,CP5,O1,0.3300984355071466
Post,33,beta,FC1,P3,0.30447394090907004
Post,33,beta,F4,FC6,0.37231021411945253
Post,33,beta,F4,FC2,0.22429095794644366
Post,33,beta,FC6,FC2,0.34526671780577184
Post,33,beta,FC6,CP6,0.13830034480228853
Post,33,beta,FC2,CP6,0.14557142076638915
Post,33,beta,CP6,P4,0.04341724475712517
Post,33,beta,P4,O2,0.1071400614540722
Post,33,beta,CP6,O2,0.0485945407203492
Post,33,beta,FC2,P4,0.2635508892946859
Post,33,beta,F3,F4,0.0590077354126937
Post,33,beta,FC5,FC1,0.11746923620691495
Post,33,beta,FC5,FC6,0.04239971989778669
Post,33,beta,FC1,FC2,0.20380405373485538
Post,33,beta,CP5,CP6,0.09761461282885642
Post,33,beta,P3,P4,0.03471895435925981
Post,33,beta,O1,O2,0.2653796607451594
Post,34,beta,F3,FC5,0.6390395602554146
Post,34,beta,F3,FC1,0.08543255870193756
Post,34,beta,FC5,FC1,0.47300072897981854
Post,34,beta,FC5,CP5,0.6724702485827958
Post,34,beta,FC1,CP5,0.7422111390941478
Post,34,beta,CP5,P3,0.09532826742417387
Post,34,beta,P3,O1,0.44307943238493175
Post,34,beta,CP5,O1,0.5693613880351365
Post,34,beta,FC1,P3,0.6681198162486871
Post,34,beta,F4,FC6,0.10657183289099298
Post,34,beta,F4,FC2,0.06363089020211726
Post,34,beta,FC6,FC2,0.0980581481753279
Post,34,beta,FC6,CP6,0.20496524313425876
Post,34,beta,FC2,CP6,0.03677798543220236
Post,34,beta,CP6,P4,0.09731002243108293
Post,34,beta,P4,O2,0.14089562750446424
Post,34,beta,CP6,O2,0.07362083003612546
Post,34,beta,FC2,P4,0.16038998573510027
Post,34,beta,F3,F4,0.2449403690068895
Post,34,beta,FC5,FC1,0.47300072897981854
Post,34,beta,FC5,FC6,0.2857202991520487
Post,34,beta,FC1,FC2,0.4356092855627063
Post,34,beta,CP5,CP6,0.4437533497908635
Post,34,beta,P3,P4,0.5683460956523907
Post,34,beta,O1,O2,0.24988807200247046
Post,35,beta,F3,FC5,0.11443652785775957
Post,35,beta,F3,FC1,0.32357218199137333
Post,35,beta,FC5,FC1,0.2579204631306325
Post,35,beta,FC5,CP5,0.04383189830750931
Post,35,beta,FC1,CP5,0.10638536781740797
Post,35,beta,CP5,P3,0.3092308534432785
Post,35,beta,P3,O1,0.15883544470776018
Post,35,beta,CP5,O1,0.11692845596628443
Post,35,beta,FC1,P3,0.21932060696088465
Post,35,beta,F4,FC6,0.17506280987746012
Post,35,beta,F4,FC2,0.037694061713981854
Post,35,beta,FC6,FC2,0.20793114903675153
Post,35,beta,FC6,CP6,0.0766565230762472
Post,35,beta,FC2,CP6,0.34887688224258384
Post,35,beta,CP6,P4,0.3119665807572461
Post,35,beta,P4,O2,0.639905648087873
Post,35,beta,CP6,O2,0.3227220839063798
Post,35,beta,FC2,P4,0.3391088197038761
Post,35,beta,F3,F4,0.21665666277972134
Post,35,beta,FC5,FC1,0.2579204631306325
Post,35,beta,FC5,FC6,0.1091416570648793
Post,35,beta,FC1,FC2,0.12771336219434898
Post,35,beta,CP5,CP6,0.06597391507246045
Post,35,beta,P3,P4,0.37271239512607635
Post,35,beta,O1,O2,0.09179774799796134
Post,36,beta,F3,FC5,0.012402289634303032
Post,36,beta,F3,FC1,0.26601738600574415
Post,36,beta,FC5,FC1,0.17484190696653587
Post,36,beta,FC5,CP5,0.0073550315529698545
Post,36,beta,FC1,CP5,0.009719992398186168
Post,36,beta,CP5,P3,0.19256009696200482
Post,36,beta,P3,O1,0.15711730406308735
Post,36,beta,CP5,O1,0.17019160930951155
Post,36,beta,FC1,P3,0.011876808842996968
Post,36,beta,F4,FC6,0.1785769061847612
Post,36,beta,F4,FC2,0.03020420200813582
Post,36,beta,FC6,FC2,0.06642615315262394
Post,36,beta,FC6,CP6,0.04276437068897652
Post,36,beta,FC2,CP6,0.17978995970924344
Post,36,beta,CP6,P4,0.14194949966380735
Post,36,beta,P4,O2,0.24937834888975569
Post,36,beta,CP6,O2,0.019802003595432802
Post,36,beta,FC2,P4,0.28926091268037046
Post,36,beta,F3,F4,0.03252431202336779
Post,36,beta,FC5,FC1,0.17484190696653587
Post,36,beta,FC5,FC6,0.13147403235299454
Post,36,beta,FC1,FC2,0.07280336360459434
Post,36,beta,CP5,CP6,0.22657124317200542
Post,36,beta,P3,P4,0.3320453578678254
Post,36,beta,O1,O2,0.07947704648727369
Post,37,beta,F3,FC5,0.16770605739296557
Post,37,beta,F3,FC1,0.09513476536058486
Post,37,beta,FC5,FC1,0.04024717214872921
Post,37,beta,FC5,CP5,0.09612538986618151
Post,37,beta,FC1,CP5,0.06176288024768061
Post,37,beta,CP5,P3,0.08994022650587796
Post,37,beta,P3,O1,0.39128926811052117
Post,37,beta,CP5,O1,0.06288692270567296
Post,37,beta,FC1,P3,0.2892965249522444
Post,37,beta,F4,FC6,0.08271058689641757
Post,37,beta,F4,FC2,0.0026978447006810852
Post,37,beta,FC6,FC2,0.18542397548655176
Post,37,beta,FC6,CP6,0.06233567684738898
Post,37,beta,FC2,CP6,0.21001871902751956
Post,37,beta,CP6,P4,0.23096756353887712
Post,37,beta,P4,O2,0.27388395878188493
Post,37,beta,CP6,O2,0.034990405233669704
Post,37,beta,FC2,P4,0.11517519939223092
Post,37,beta,F3,F4,0.0360444000010754
Post,37,beta,FC5,FC1,0.04024717214872921
Post,37,beta,FC5,FC6,0.04389672495197187
Post,37,beta,FC1,FC2,0.12822901296574313
Post,37,beta,CP5,CP6,0.10900983745928919
Post,37,beta,P3,P4,0.1007333157102039
Post,37,beta,O1,O2,0.4643036396395503
Post,38,beta,F3,FC5,0.3015919574417
Post,38,beta,F3,FC1,0.11888602545800828
Post,38,beta,FC5,FC1,0.21938115259594768
Post,38,beta,FC5,CP5,0.6088217532841939
Post,38,beta,FC1,CP5,0.411949581145474
Post,38,beta,CP5,P3,0.43436320124964883
Post,38,beta,P3,O1,0.1683979366153549
Post,38,beta,CP5,O1,0.3954897550977007
Post,38,beta,FC1,P3,0.1101011253746876
Post,38,beta,F4,FC6,0.161373643561338
Post,38,beta,F4,FC2,0.1914596590977844
Post,38,beta,FC6,FC2,0.050606912627685435
Post,38,beta,FC6,CP6,0.2385551773406949
Post,38,beta,FC2,CP6,0.20440502086826773
Post,38,beta,CP6,P4,0.17091590065105852
Post,38,beta,P4,O2,0.17521906065243087
Post,38,beta,CP6,O2,0.13909640095289147
Post,38,beta,FC2,P4,0.2657725498260514
Post,38,beta,F3,F4,0.15983318101990435
Post,38,beta,FC5,FC1,0.21938115259594768
Post,38,beta,FC5,FC6,0.3247236197129262
Post,38,beta,FC1,FC2,0.09974333423247772
Post,38,beta,CP5,CP6,0.058925362359558
Post,38,beta,P3,P4,0.21957985710632003
Post,38,beta,O1,O2,0.3164817304678942
Post,39,beta,F3,FC5,0.31588103598092865
Post,39,beta,F3,FC1,0.31150053720285964
Post,39,beta,FC5,FC1,0.03053834626989956
Post,39,beta,FC5,CP5,0.32497364528410133
Post,39,beta,FC1,CP5,0.43838251096734027
Post,39,beta,CP5,P3,0.10991983141532133
Post,39,beta,P3,O1,0.2990191257611668
Post,39,beta,CP5,O1,0.23432188715287156
Post,39,beta,FC1,P3,0.3944522266281309
Post,39,beta,F4,FC6,0.07407985320815531
Post,39,beta,F4,FC2,0.13343731158538907
Post,39,beta,FC6,FC2,0.22777244276943923
Post,39,beta,FC6,CP6,0.2122790309584297
Post,39,beta,FC2,CP6,0.2216876506036233
Post,39,beta,CP6,P4,0.002177024411787565
Post,39,beta,P4,O2,0.05965858275616795
