condition,epoch_index,band,summary_type,value
Post,77,theta,interhemispheric,0.15507766237815526
Post,77,theta,anterior_posterior,0.2584710510802879
Post,78,theta,within_left,0.16050894680350744
Post,78,theta,within_right,0.2871599808813166
Post,78,theta,interhemispheric,0.27524819640574716
Post,78,theta,anterior_posterior,0.19521794785061253
Post,79,theta,within_left,0.4849458830529321
Post,79,theta,within_right,0.4475478240805405
Post,79,theta,interhemispheric,0.43273952612284794
Post,79,theta,anterior_posterior,0.4330688691168764
Post,0,alpha,within_left,0.5315033663458314
Post,0,alpha,within_right,0.48314494857846385
Post,0,alpha,interhemispheric,0.269750290491563
Post,0,alpha,anterior_posterior,0.5114853145550213
Post,1,alpha,within_left,0.2242943056643737
Post,1,alpha,within_right,0.39660144686563065
Post,1,alpha,interhemispheric,0.2934099610296522
Post,1,alpha,anterior_posterior,0.32501765636809715
Post,2,alpha,within_left,0.4280386324248627
Post,2,alpha,within_right,0.5573084697962012
Post,2,alpha,interhemispheric,0.3174397896282563
Post,2,alpha,anterior_posterior,0.4711306147539474
Post,3,alpha,within_left,0.2745745156228304
Post,3,alpha,within_right,0.3669379139637919
Post,3,alpha,interhemispheric,0.2760942677158506
Post,3,alpha,anterior_posterior,0.3224485704815292
Post,4,alpha,within_left,0.3859602607013834
Post,4,alpha,within_right,0.4895203394484256
Post,4,alpha,interhemispheric,0.4862526471709663
Post,4,alpha,anterior_posterior,0.37138488943601283
Post,5,alpha,within_left,0.441871442738876
Post,5,alpha,within_right,0.30293012901092103
Post,5,alpha,interhemispheric,0.3639457866738536
Post,5,alpha,anterior_posterior,0.3986839645745036
Post,6,alpha,within_left,0.4407776061956774
Post,6,alpha,within_right,0.5109853767350632
Post,6,alpha,interhemispheric,0.30135274124720524
Post,6,alpha,anterior_posterior,0.45620332732382596
Post,7,alpha,within_left,0.4011272294191332
Post,7,alpha,within_right,0.36668492548991977
Post,7,alpha,interhemispheric,0.26231241104651765
Post,7,alpha,anterior_posterior,0.34281900471474097
Post,8,alpha,within_left,0.20597297419525515
Post,8,alpha,within_right,0.4347068958331075
Post,8,alpha,interhemispheric,0.20722561263430753
Post,8,alpha,anterior_posterior,0.3115041930310075
Post,9,alpha,within_left,0.22542505385641473
Post,9,alpha,within_right,0.18854112261191971
Post,9,alpha,interhemispheric,0.18250082851528446
Post,9,alpha,anterior_posterior,0.24699940455207342
Post,10,alpha,within_left,0.44770526562192187
Post,10,alpha,within_right,0.39400625925653837
Post,10,alpha,interhemispheric,0.4872438821846208
Post,10,alpha,anterior_posterior,0.3859449836812833
Post,11,alpha,within_left,0.38998947011098406
Post,11,alpha,within_right,0.3155262349641719
Post,11,alpha,interhemispheric,0.414733164499882
Post,11,alpha,anterior_posterior,0.37796787640639384
Post,12,alpha,within_left,0.4221614058805608
Post,12,alpha,within_right,0.4059016819912223
Post,12,alpha,interhemispheric,0.460966991166974
Post,12,alpha,anterior_posterior,0.3417426988515364
Post,13,alpha,within_left,0.5076858866582019
Post,13,alpha,within_right,0.27104295924205285
Post,13,alpha,interhemispheric,0.3780863340514163
Post,13,alpha,anterior_posterior,0.42222093284000334
Post,14,alpha,within_left,0.5215246058595339
Post,14,alpha,within_right,0.2780087393155573
Post,14,alpha,interhemispheric,0.5517794491465762
Post,14,alpha,anterior_posterior,0.36222971338723214
Post,15,alpha,within_left,0.4275963503895562
Post,15,alpha,within_right,0.6084103546019722
Post,15,alpha,interhemispheric,0.3498789569657443
Post,15,alpha,anterior_posterior,0.4888059471627016
Post,16,alpha,within_left,0.3846933956037814
Post,16,alpha,within_right,0.25225565577360687
Post,16,alpha,interhemispheric,0.23825174874763158
Post,16,alpha,anterior_posterior,0.26368620365350304
Post,17,alpha,within_left,0.4859547744274629
Post,17,alpha,within_right,0.22445083812996372
Post,17,alpha,interhemispheric,0.43722291292944765
Post,17,alpha,anterior_posterior,0.3255222945532254
Post,18,alpha,within_left,0.2065060818800967
Post,18,alpha,within_right,0.22086279739609044
Post,18,alpha,interhemispheric,0.2358824896435067
Post,18,alpha,anterior_posterior,0.2681103625281489
Post,19,alpha,within_left,0.3554832848448524
Post,19,alpha,within_right,0.6098530992233518
Post,19,alpha,interhemispheric,0.3121195232225662
Post,19,alpha,anterior_posterior,0.42640935114061396
Post,20,alpha,within_left,0.36550677715095675
Post,20,alpha,within_right,0.46111001953721675
Post,20,alpha,interhemispheric,0.4104181472287753
Post,20,alpha,anterior_posterior,0.43235583543124956
Post,21,alpha,within_left,0.46225105090916213
Post,21,alpha,within_right,0.3699034894073679
Post,21,alpha,interhemispheric,0.567844639835962
Post,21,alpha,anterior_posterior,0.4738553981511513
Post,22,alpha,within_left,0.23472124982884154
Post,22,alpha,within_right,0.40850726576021595
Post,22,alpha,interhemispheric,0.28434501259512257
Post,22,alpha,anterior_posterior,0.3485411092145811
Post,23,alpha,within_left,0.3938130561535464
Post,23,alpha,within_right,0.22773023277005697
Post,23,alpha,interhemispheric,0.4624189574601559
Post,23,alpha,anterior_posterior,0.3268574665344655
Post,24,alpha,within_left,0.30471317046996343
Post,24,alpha,within_right,0.23122420694816706
Post,24,alpha,interhemispheric,0.14882858067856128
Post,24,alpha,anterior_posterior,0.2768284613194807
Post,25,alpha,within_left,0.3473070517149185
Post,25,alpha,within_right,0.19725466428889965
Post,25,alpha,interhemispheric,0.40873143882828816
Post,25,alpha,anterior_posterior,0.26786724477893253
Post,26,alpha,within_left,0.20523809235334217
Post,26,alpha,within_right,0.19436966432574757
Post,26,alpha,interhemispheric,0.186038547686573
Post,26,alpha,anterior_posterior,0.24300446554236943
Post,27,alpha,within_left,0.15020139775572336
Post,27,alpha,within_right,0.37870819719842846
Post,27,alpha,interhemispheric,0.2661350564574721
Post,27,alpha,anterior_posterior,0.28245779136881805
Post,28,alpha,within_left,0.39317246229696784
Post,28,alpha,within_right,0.2233914915440219
Post,28,alpha,interhemispheric,0.28275446948822053
Post,28,alpha,anterior_posterior,0.2911589076664385
Post,29,alpha,within_left,0.37092855974240274
Post,29,alpha,within_right,0.4858215916145082
Post,29,alpha,interhemispheric,0.4825541494809212
Post,29,alpha,anterior_posterior,0.37376556743201417
Post,30,alpha,within_left,0.37877719983952135
Post,30,alpha,within_right,0.3239747267755284
Post,30,alpha,interhemispheric,0.4705949607933278
Post,30,alpha,anterior_posterior,0.34585917827944396
Post,31,alpha,within_left,0.2422944469245473
Post,31,alpha,within_right,0.21046288136929334
Post,31,alpha,interhemispheric,0.2514321671530019
Post,31,alpha,anterior_posterior,0.23132161703898152
Post,32,alpha,within_left,0.3168381928526002
Post,32,alpha,within_right,0.4253682973745503
Post,32,alpha,interhemispheric,0.36896590508723676
Post,32,alpha,anterior_posterior,0.35904536156908373
Post,33,alpha,within_left,0.4817654721376551
Post,33,alpha,within_right,0.3454199072746019
Post,33,alpha,interhemispheric,0.38026334911044707
Post,33,alpha,anterior_posterior,0.31150110466714087
Post,34,alpha,within_left,0.23350703344370818
Post,34,alpha,within_right,0.49951039134753206
Post,34,alpha,interhemispheric,0.41315675251635436
Post,34,alpha,anterior_posterior,0.3210907006474171
Post,35,alpha,within_left,0.46514063575302717
Post,35,alpha,within_right,0.38414579910317387
Post,35,alpha,interhemispheric,0.5172876534232363
Post,35,alpha,anterior_posterior,0.4234338787824605
Post,36,alpha,within_left,0.3274579032165787
Post,36,alpha,within_right,0.2545966465698129
Post,36,alpha,interhemispheric,0.26071085598210186
Post,36,alpha,anterior_posterior,0.33713621124537424
Post,37,alpha,within_left,0.323517384363964
Post,37,alpha,within_right,0.317592037748358
Post,37,alpha,interhemispheric,0.18566188477632162
Post,37,alpha,anterior_posterior,0.31731075606572745
Post,38,alpha,within_left,0.46204010403194495
Post,38,alpha,within_right,0.3014390247221485
Post,38,alpha,interhemispheric,0.26579875236825706
Post,38,alpha,anterior_posterior,0.33175606937658536
Post,39,alpha,within_left,0.4699710814236234
Post,39,alpha,within_right,0.32739797099031764
Post,39,alpha,interhemispheric,0.38438819001290536
Post,39,alpha,anterior_posterior,0.3521233159381092
Post,40,alpha,within_left,0.4030078803412885
Post,40,alpha,within_right,0.2594346382903763
Post,40,alpha,interhemispheric,0.4723008311814287
Post,40,alpha,anterior_posterior,0.3439511024058519
Post,41,alpha,within_left,0.23963996481428876
Post,41,alpha,within_right,0.27086214611512005
Post,41,alpha,interhemispheric,0.19542426131369703
Post,41,alpha,anterior_posterior,0.21328314012250796
Post,42,alpha,within_left,0.4152127000539652
Post,42,alpha,within_right,0.33460056308749697
Post,42,alpha,interhemispheric,0.38892611074314365
Post,42,alpha,anterior_posterior,0.34150019658512787
Post,43,alpha,within_left,0.3916809844521509
Post,43,alpha,within_right,0.30539334560809195
Post,43,alpha,interhemispheric,0.20557857758823106
Post,43,alpha,anterior_posterior,0.32876049900710236
Post,44,alpha,within_left,0.6374159196928787
Post,44,alpha,within_right,0.3846385087388942
Post,44,alpha,interhemispheric,0.3344892628481584
Post,44,alpha,anterior_posterior,0.5372713171233182
Post,45,alpha,within_left,0.12804850893840297
Post,45,alpha,within_right,0.41098769966245224
Post,45,alpha,interhemispheric,0.2405570158615058
Post,45,alpha,anterior_posterior,0.2526791022307821
Post,46,alpha,within_left,0.29409492384674973
Post,46,alpha,within_right,0.33788998591830766
Post,46,alpha,interhemispheric,0.22860214656446332
Post,46,alpha,anterior_posterior,0.266062043055584
Post,47,alpha,within_left,0.366300007567695
Post,47,alpha,within_right,0.5286627969210139
Post,47,alpha,interhemispheric,0.2622972471488009
Post,47,alpha,anterior_posterior,0.4209107420133238
Post,48,alpha,within_left,0.32428619732955166
Post,48,alpha,within_right,0.39910383185129716
Post,48,alpha,interhemispheric,0.3922167126185983
Post,48,alpha,anterior_posterior,0.3465112150515682
Post,49,alpha,within_left,0.37479262901801974
Post,49,alpha,within_right,0.22343960029884513
Post,49,alpha,interhemispheric,0.3008770022373847
Post,49,alpha,anterior_posterior,0.276143754412822
Post,50,alpha,within_left,0.5183978582607369
Post,50,alpha,within_right,0.6156709716020768
Post,50,alpha,interhemispheric,0.30777041077485034
Post,50,alpha,anterior_posterior,0.652999805539008
Post,51,alpha,within_left,0.3024240974864452
Post,51,alpha,within_right,0.19531378956933446
Post,51,alpha,interhemispheric,0.3332253442109881
Post,51,alpha,anterior_posterior,0.27537912751806615
Post,52,alpha,within_left,0.4738085361608517
Post,52,alpha,within_right,0.30452961275452484
Post,52,alpha,interhemispheric,0.34392695361617226
Post,52,alpha,anterior_posterior,0.4310187180682995
Post,53,alpha,within_left,0.4027666595459108
Post,53,alpha,within_right,0.383912331416867
Post,53,alpha,interhemispheric,0.2593268146320203
Post,53,alpha,anterior_posterior,0.3974587835595123
Post,54,alpha,within_left,0.46103753069550596
Post,54,alpha,within_right,0.47060183885237594
Post,54,alpha,interhemispheric,0.3297264464572028
Post,54,alpha,anterior_posterior,0.46988913317549014
Post,55,alpha,within_left,0.3114421019641079
Post,55,alpha,within_right,0.3774980408820558
Post,55,alpha,interhemispheric,0.2513057398516643
Post,55,alpha,anterior_posterior,0.3518916248015477
Post,56,alpha,within_left,0.42240217963079124
Post,56,alpha,within_right,0.47309890497733087
Post,56,alpha,interhemispheric,0.40969807949389514
Post,56,alpha,anterior_posterior,0.4911378000698378
Post,57,alpha,within_left,0.2937006057928438
Post,57,alpha,within_right,0.340991589568678
Post,57,alpha,interhemispheric,0.32644624581168513
Post,57,alpha,anterior_posterior,0.3101754435993395
Post,58,alpha,within_left,0.38713134847320235
Post,58,alpha,within_right,0.3444018891411895
Post,58,alpha,interhemispheric,0.4625722331711292
Post,58,alpha,anterior_posterior,0.38855592561263047
Post,59,alpha,within_left,0.2314336819370125
Post,59,alpha,within_right,0.24196431999664722
Post,59,alpha,interhemispheric,0.24097377994076033
Post,59,alpha,anterior_posterior,0.22873278585887322
Post,60,alpha,within_left,0.3999996960952854
Post,60,alpha,within_right,0.35032655663784334
Post,60,alpha,interhemispheric,0.384924848313819
Post,60,alpha,anterior_posterior,0.3381120768097578
Post,61,alpha,within_left,0.5145023603001297
Post,61,alpha,within_right,0.4825446065804163
Post,61,alpha,interhemispheric,0.3686753100731533
Post,61,alpha,anterior_posterior,0.48529291129089835
Post,62,alpha,within_left,0.4272995591429948
Post,62,alpha,within_right,0.1873591391076094
Post,62,alpha,interhemispheric,0.21137570893310864
Post,62,alpha,anterior_posterior,0.30832639492957986
Post,63,alpha,within_left,0.38808461292613966
Post,63,alpha,within_right,0.4124349124468668
Post,63,alpha,interhemispheric,0.305083500763974
Post,63,alpha,anterior_posterior,0.3676157255159938
Post,64,alpha,within_left,0.3353799874376185
Post,64,alpha,within_right,0.19325511593958475
Post,64,alpha,interhemispheric,0.28307411261937016
Post,64,alpha,anterior_posterior,0.2695088072772643
Post,65,alpha,within_left,0.5394657628013103
Post,65,alpha,within_right,0.480882228167457
Post,65,alpha,interhemispheric,0.39293263776880943
Post,65,alpha,anterior_posterior,0.5226653131123344
Post,66,alpha,within_left,0.3477838062931377
Post,66,alpha,within_right,0.3320125584517411
Post,66,alpha,interhemispheric,0.33038365637628025
Post,66,alpha,anterior_posterior,0.3343185782613201
Post,67,alpha,within_left,0.42241341189514575
Post,67,alpha,within_right,0.23988898427174768
Post,67,alpha,interhemispheric,0.38812508007335106
Post,67,alpha,anterior_posterior,0.28083071880996086
Post,68,alpha,within_left,0.477229581978684
Post,68,alpha,within_right,0.25769894295545825
Post,68,alpha,interhemispheric,0.3892622743176101
Post,68,alpha,anterior_posterior,0.36177546513471226
Post,69,alpha,within_left,0.458590337644824
Post,69,alpha,within_right,0.3912161911337157
Post,69,alpha,interhemispheric,0.3326012918566413
Post,69,alpha,anterior_posterior,0.3952005332040391
Post,70,alpha,within_left,0.2776973294943944
Post,70,alpha,within_right,0.5457481753035422
Post,70,alpha,interhemispheric,0.27438975381318387
Post,70,alpha,anterior_posterior,0.37638293535991063
Post,71,alpha,within_left,0.49155179071203686
Post,71,alpha,within_right,0.34873281229679726
Post,71,alpha,interhemispheric,0.3330104781745925
Post,71,alpha,anterior_posterior,0.41113716425234026
Post,72,alpha,within_left,0.25075638662773525
Post,72,alpha,within_right,0.16914197584727414
Post,72,alpha,interhemispheric,0.41172024866397366
Post,72,alpha,anterior_posterior,0.2816116155926393
Post,73,alpha,within_left,0.3993421766508316
Post,73,alpha,within_right,0.2440943579030214
Post,73,alpha,interhemispheric,0.257943846706755
Post,73,alpha,anterior_posterior,0.2645361535078475
Post,74,alpha,within_left,0.3004076669532446
Post,74,alpha,within_right,0.4522812451167555
Post,74,alpha,interhemispheric,0.32977396705291295
Post,74,alpha,anterior_posterior,0.4543189262595199
Post,75,alpha,within_left,0.49258496096972965
Post,75,alpha,within_right,0.5976630851448788
Post,75,alpha,interhemispheric,0.4103309396542724
Post,75,alpha,anterior_posterior,0.5540339875881749
Post,76,alpha,within_left,0.43755685752653756
Post,76,alpha,within_right,0.46866977007086796
Post,76,alpha,interhemispheric,0.2933264553702879
Post,76,alpha,anterior_posterior,0.41633402155342747
Post,77,alpha,within_left,0.6426231879002826
Post,77,alpha,within_right,0.42381436603532496
Post,77,alpha,interhemispheric,0.40644160810423813
Post,77,alpha,anterior_posterior,0.5000424305467018
Post,78,alpha,within_left,0.2986935713679956
Post,78,alpha,within_right,0.3606874638993903
Post,78,alpha,interhemispheric,0.08739038961442462
Post,78,alpha,anterior_posterior,0.29747607516536245
Post,79,alpha,within_left,0.29355156470374094
Post,79,alpha,within_right,0.2372427300442705
Post,79,alpha,interhemispheric,0.3166341799978061
Post,79,alpha,anterior_posterior,0.2443969379430565
Post,0,beta,within_left,0.23953094899305713
Post,0,beta,within_right,0.3272034579447695
Post,0,beta,interhemispheric,0.27267091625370427
Post,0,beta,anterior_posterior,0.29246304382971805
Post,1,beta,within_left,0.11943611915743618
Post,1,beta,within_right,0.15828963078046515
Post,1,beta,interhemispheric,0.1496851620272184
Post,1,beta,anterior_posterior,0.1349355051425002
Post,2,beta,within_left,0.1666663916673713
Post,2,beta,within_right,0.2100208558905666
Post,2,beta,interhemispheric,0.16917682449753993
Post,2,beta,anterior_posterior,0.1707016516972466
Post,3,beta,within_left,0.2082669460342486
Post,3,beta,within_right,0.15855644452420442
Post,3,beta,interhemispheric,0.20406482841465823
Post,3,beta,anterior_posterior,0.18553916319016184
Post,4,beta,within_left,0.14547103782228002
Post,4,beta,within_right,0.16104159404477872
Post,4,beta,interhemispheric,0.1570131817275118
Post,4,beta,anterior_posterior,0.14182326930755906
Post,5,beta,within_left,0.23689300575331487
Post,5,beta,within_right,0.24657721435082341
Post,5,beta,interhemispheric,0.3659612460591934
Post,5,beta,anterior_posterior,0.2500142042540346
Post,6,beta,within_left,0.3219449369684171
Post,6,beta,within_right,0.2739616530001596
Post,6,beta,interhemispheric,0.3304372301632924
Post,6,beta,anterior_posterior,0.24364870449868173
Post,7,beta,within_left,0.28192201962393326
Post,7,beta,within_right,0.12409981939267639
Post,7,beta,interhemispheric,0.19443025263990288
Post,7,beta,anterior_posterior,0.18661664941798767
Post,8,beta,within_left,0.11811489178523879
Post,8,beta,within_right,0.11919729505532875
Post,8,beta,interhemispheric,0.1029098445817128
Post,8,beta,anterior_posterior,0.13010102682289068
Post,9,beta,within_left,0.11298642558207653
Post,9,beta,within_right,0.1535458978129944
Post,9,beta,interhemispheric,0.06372634596948192
Post,9,beta,anterior_posterior,0.14469884396964316
Post,10,beta,within_left,0.48161104048579456
Post,10,beta,within_right,0.31805274249337184
Post,10,beta,interhemispheric,0.3587029856089017
Post,10,beta,anterior_posterior,0.37298437965527526
Post,11,beta,within_left,0.32278938582657507
Post,11,beta,within_right,0.17990872516783016
Post,11,beta,interhemispheric,0.14873231512738636
Post,11,beta,anterior_posterior,0.23115491984077355
Post,12,beta,within_left,0.3206672919338791
Post,12,beta,within_right,0.16309996409111854
Post,12,beta,interhemispheric,0.2454119323981683
Post,12,beta,anterior_posterior,0.20313337025029077
Post,13,beta,within_left,0.6570422762999096
Post,13,beta,within_right,0.46267117969051247
Post,13,beta,interhemispheric,0.5241103010052881
Post,13,beta,anterior_posterior,0.5259755842156527
Post,14,beta,within_left,0.35120775640233404
Post,14,beta,within_right,0.16681692068157924
Post,14,beta,interhemispheric,0.18830855846894065
Post,14,beta,anterior_posterior,0.19620260331163275
Post,15,beta,within_left,0.23327613686354598
Post,15,beta,within_right,0.21249964452116168
Post,15,beta,interhemispheric,0.13576457753826277
Post,15,beta,anterior_posterior,0.19800859639998356
Post,16,beta,within_left,0.18713353021796983
Post,16,beta,within_right,0.12525574129004316
Post,16,beta,interhemispheric,0.10143325745291508
Post,16,beta,anterior_posterior,0.14590816641443508
Post,17,beta,within_left,0.2479762165433395
Post,17,beta,within_right,0.27444220279931736
Post,17,beta,interhemispheric,0.28004591526776695
Post,17,beta,anterior_posterior,0.21637617587767066
Post,18,beta,within_left,0.11603625369865266
Post,18,beta,within_right,0.22198865393348122
Post,18,beta,interhemispheric,0.3561227317411826
Post,18,beta,anterior_posterior,0.23633189909849614
Post,19,beta,within_left,0.131435818431984
Post,19,beta,within_right,0.15284390137882922
Post,19,beta,interhemispheric,0.11126139063651246
Post,19,beta,anterior_posterior,0.1478522400618098
Post,20,beta,within_left,0.18018639902372785
Post,20,beta,within_right,0.16595116849150762
Post,20,beta,interhemispheric,0.09066437603409376
Post,20,beta,anterior_posterior,0.1544027445797954
Post,21,beta,within_left,0.3504192687423085
Post,21,beta,within_right,0.29539456456974916
Post,21,beta,interhemispheric,0.3157480389301928
Post,21,beta,anterior_posterior,0.30810241714103365
Post,22,beta,within_left,0.15678083515846114
Post,22,beta,within_right,0.1625436354900489
Post,22,beta,interhemispheric,0.0677531763974627
Post,22,beta,anterior_posterior,0.1273867803372223
Post,23,beta,within_left,0.18431256494345907
Post,23,beta,within_right,0.23682659247093416
Post,23,beta,interhemispheric,0.11139601380787507
Post,23,beta,anterior_posterior,0.20014964970022206
Post,24,beta,within_left,0.13809980739334746
Post,24,beta,within_right,0.3173455541103179
Post,24,beta,interhemispheric,0.13490244011014962
Post,24,beta,anterior_posterior,0.2584901480170075
Post,25,beta,within_left,0.2592101124192174
Post,25,beta,within_right,0.12955583378804877
Post,25,beta,interhemispheric,0.16849004361731154
Post,25,beta,anterior_posterior,0.15371779254440524
Post,26,beta,within_left,0.22389464527433367
Post,26,beta,within_right,0.16765728140023148
Post,26,beta,interhemispheric,0.11452466619161016
Post,26,beta,anterior_posterior,0.14473156627091976
Post,27,beta,within_left,0.19061242797658948
Post,27,beta,within_right,0.18031661738809712
Post,27,beta,interhemispheric,0.10441670520156432
Post,27,beta,anterior_posterior,0.1841652944228226
Post,28,beta,within_left,0.10968762515842474
Post,28,beta,within_right,0.16008872011821998
Post,28,beta,interhemispheric,0.1805287407782945
Post,28,beta,anterior_posterior,0.12098843664558531
Post,29,beta,within_left,0.17265562285554878
Post,29,beta,within_right,0.2595872050856896
Post,29,beta,interhemispheric,0.15732081882406232
Post,29,beta,anterior_posterior,0.18599998033059084
Post,30,beta,within_left,0.3708075723163751
Post,30,beta,within_right,0.1790679780548721
Post,30,beta,interhemispheric,0.21341787510168356
Post,30,beta,anterior_posterior,0.24424725146654935
Post,31,beta,within_left,0.23972055750604532
Post,31,beta,within_right,0.31217313556690623
Post,31,beta,interhemispheric,0.16980800267037635
Post,31,beta,anterior_posterior,0.23174028029610147
Post,32,beta,within_left,0.23009995401802955
Post,32,beta,within_right,0.13470217652283387
Post,32,beta,interhemispheric,0.162522902344569
Post,32,beta,anterior_posterior,0.15225560790403056
Post,33,beta,within_left,0.17363936287638018
Post,33,beta,within_right,0.15048920176961483
Post,33,beta,interhemispheric,0.11715412282976856
Post,33,beta,anterior_posterior,0.1326093738949718
Post,34,beta,within_left,0.4659785919221806
Post,34,beta,within_right,0.13466132936725186
Post,34,beta,interhemispheric,0.3713762451945615
Post,34,beta,anterior_posterior,0.30979027395277403
Post,35,beta,within_left,0.21379174469491274
Post,35,beta,within_right,0.21690686988820826
Post,35,beta,interhemispheric,0.1639992900392413
Post,35,beta,anterior_posterior,0.20613608296519267
Post,36,beta,within_left,0.10045479920481654
Post,36,beta,within_right,0.1147336838216166
Post,36,beta,interhemispheric,0.14581589258467686
Post,36,beta,anterior_posterior,0.13955934932400188
Post,37,beta,within_left,0.19943463127305813
Post,37,beta,within_right,0.1566916483721111
Post,37,beta,interhemispheric,0.14703615512130563
Post,37,beta,anterior_posterior,0.16889870391299322
Post,38,beta,within_left,0.2990299485256951
Post,38,beta,within_right,0.15362805543947616
Post,38,beta,interhemispheric,0.1965478474831801
Post,38,beta,anterior_posterior,0.17972697227756249
Post,39,beta,within_left,0.25077719029614753
Post,39,beta,within_right,0.117675982572884
Post,39,beta,interhemispheric,0.20117545493435854
Post,39,beta,anterior_posterior,0.17730010236663693
Post,40,beta,within_left,0.40198206836092093
Post,40,beta,within_right,0.21314032760808777
Post,40,beta,interhemispheric,0.2527091365894372
Post,40,beta,anterior_posterior,0.28780410099802434
Post,41,beta,within_left,0.293160886932335
Post,41,beta,within_right,0.1499143962514036
Post,41,beta,interhemispheric,0.1750544203958201
Post,41,beta,anterior_posterior,0.1950024783063615
Post,42,beta,within_left,0.20326681645327746
Post,42,beta,within_right,0.22321208675420134
Post,42,beta,interhemispheric,0.204723569977273
Post,42,beta,anterior_posterior,0.17398791380604764
Post,43,beta,within_left,0.22778121862284798
Post,43,beta,within_right,0.1968834093566711
Post,43,beta,interhemispheric,0.07799346698172144
Post,43,beta,anterior_posterior,0.19623948603924196
Post,44,beta,within_left,0.07848265664239534
Post,44,beta,within_right,0.09972912052171914
Post,44,beta,interhemispheric,0.11306821123739902
Post,44,beta,anterior_posterior,0.09588620781074633
Post,45,beta,within_left,0.16784092546569918
Post,45,beta,within_right,0.14220465508478564
Post,45,beta,interhemispheric,0.051439001750053066
Post,45,beta,anterior_posterior,0.1152967173472437
Post,46,beta,within_left,0.17859143573729347
Post,46,beta,within_right,0.19703269893571027
Post,46,beta,interhemispheric,0.14374213360286303
Post,46,beta,anterior_posterior,0.15478905203877003
Post,47,beta,within_left,0.1147934147580384
Post,47,beta,within_right,0.1752314736420624
Post,47,beta,interhemispheric,0.13894824555579233
Post,47,beta,anterior_posterior,0.16352007357627418
Post,48,beta,within_left,0.24473234078453446
Post,48,beta,within_right,0.08849583548764589
Post,48,beta,interhemispheric,0.1371663823489324
Post,48,beta,anterior_posterior,0.17201442375632858
Post,49,beta,within_left,0.171012749912787
Post,49,beta,within_right,0.2218594345847302
Post,49,beta,interhemispheric,0.110306502346727
Post,49,beta,anterior_posterior,0.16859204419286167
Post,50,beta,within_left,0.2878629553766127
Post,50,beta,within_right,0.25447338778247114
Post,50,beta,interhemispheric,0.3134352864804577
Post,50,beta,anterior_posterior,0.24724437131053031
Post,51,beta,within_left,0.1355883585207838
Post,51,beta,within_right,0.13269750528236424
Post,51,beta,interhemispheric,0.09566524083705025
Post,51,beta,anterior_posterior,0.12057169424178389
Post,52,beta,within_left,0.2901227401764499
Post,52,beta,within_right,0.24741579796691665
Post,52,beta,interhemispheric,0.2806913893744926
Post,52,beta,anterior_posterior,0.24449661921434052
Post,53,beta,within_left,0.15576820998481594
Post,53,beta,within_right,0.1313816291701234
Post,53,beta,interhemispheric,0.1500419557391873
Post,53,beta,anterior_posterior,0.13129604106068382
Post,54,beta,within_left,0.24241624319608712
Post,54,beta,within_right,0.1869351222562165
Post,54,beta,interhemispheric,0.12598911950942157
Post,54,beta,anterior_posterior,0.19673181906813192
Post,55,beta,within_left,0.45377724960880406
Post,55,beta,within_right,0.15206868506735916
Post,55,beta,interhemispheric,0.3434419716764227
Post,55,beta,anterior_posterior,0.26697422679405
Post,56,beta,within_left,0.3884339800782504
Post,56,beta,within_right,0.226488443970895
Post,56,beta,interhemispheric,0.29273553154725823
Post,56,beta,anterior_posterior,0.3147994584164858
Post,57,beta,within_left,0.16952035681375974
Post,57,beta,within_right,0.11274424715994717
Post,57,beta,interhemispheric,0.10558314611003657
Post,57,beta,anterior_posterior,0.15288711009786354
Post,58,beta,within_left,0.16787991430003035
Post,58,beta,within_right,0.21000587173007024
Post,58,beta,interhemispheric,0.12948712053321212
Post,58,beta,anterior_posterior,0.19584813436708626
Post,59,beta,within_left,0.21248958502918558
Post,59,beta,within_right,0.1323014574554195
Post,59,beta,interhemispheric,0.1911374727830377
Post,59,beta,anterior_posterior,0.15670730149562098
Post,60,beta,within_left,0.14862482113418835
Post,60,beta,within_right,0.21770963985834169
Post,60,beta,interhemispheric,0.058183656159504486
Post,60,beta,anterior_posterior,0.16597073887071723
Post,61,beta,within_left,0.24865029145074857
Post,61,beta,within_right,0.2455079435070693
Post,61,beta,interhemispheric,0.15730546431836534
Post,61,beta,anterior_posterior,0.23557831682607036
Post,62,beta,within_left,0.1526452113353955
Post,62,beta,within_right,0.18549024381857618
Post,62,beta,interhemispheric,0.16134515495231236
Post,62,beta,anterior_posterior,0.18030963833701327
Post,63,beta,within_left,0.1623894921278712
Post,63,beta,within_right,0.24421453961109477
Post,63,beta,interhemispheric,0.1286951886930243
Post,63,beta,anterior_posterior,0.21259947822227718
Post,64,beta,within_left,0.21512432747840338
Post,64,beta,within_right,0.14907126021980457
Post,64,beta,interhemispheric,0.21450330269216267
Post,64,beta,anterior_posterior,0.15400337563958852
Post,65,beta,within_left,0.28689986100328585
Post,65,beta,within_right,0.2600130237766504
Post,65,beta,interhemispheric,0.2621847869939153
Post,65,beta,anterior_posterior,0.28211166767190643
Post,66,beta,within_left,0.23493714763004464
Post,66,beta,within_right,0.2067291637011602
Post,66,beta,interhemispheric,0.24458808564524792
Post,66,beta,anterior_posterior,0.21445269025092273
Post,67,beta,within_left,0.1283248211433963
Post,67,beta,within_right,0.07471436144655517
Post,67,beta,interhemispheric,0.1270749766020763
